,store_id,promised delivery time,ordering time,latitude,longitude,delivery time (s),delivery time (m),distance,distance (m)
1791,1,2019-01-03 11:15:00,2019-01-03 10:19:17,31.1867,121.540591,3343,55.0,0.3727231702353762,372.7231702353762
1792,1,2019-01-03 11:15:00,2019-01-03 10:20:01,31.183497,121.543227,3299,54.0,0.47309551232131547,473.0955123213155
1793,1,2019-01-03 11:15:00,2019-01-03 10:20:03,31.16695,121.537918,3297,54.0,1.8883350458714938,1888.3350458714938
1794,1,2019-01-03 11:15:00,2019-01-03 10:20:03,31.185565,121.530239,3297,54.0,0.7878301320257546,787.8301320257546
1795,1,2019-01-03 11:15:00,2019-01-03 10:20:45,31.186558,121.530584,3255,54.0,0.7887314038564287,788.7314038564288
1796,1,2019-01-03 11:15:00,2019-01-03 10:25:06,31.18698,121.529265,2994,49.0,0.9228668055717676,922.8668055717676
1797,1,2019-01-03 11:30:00,2019-01-03 10:25:10,31.185009,121.529338,3890,64.0,0.8614384823365709,861.4384823365709
1798,1,2019-01-03 11:15:00,2019-01-03 10:26:55,31.173986,121.543232,2885,48.0,1.203689638294106,1203.689638294106
1799,1,2019-01-03 11:30:00,2019-01-03 10:27:49,31.169493,121.543004,3731,62.0,1.6675859736974579,1667.5859736974578
1800,1,2019-01-03 11:45:00,2019-01-03 10:30:38,31.182748,121.526504,4462,74.0,1.1322275347761301,1132.2275347761301
1801,1,2019-01-03 12:30:00,2019-01-03 10:33:25,31.184144,121.536559,6995,116.0,0.16653772731058947,166.53772731058947
1802,1,2019-01-03 16:00:00,2019-01-03 10:34:40,31.179159,121.542073,19520,325.0,0.6443519508341138,644.3519508341138
1803,1,2019-01-03 11:30:00,2019-01-03 10:35:05,31.188004,121.52556,3295,54.0,1.2933752458976182,1293.3752458976182
1804,1,2019-01-03 11:30:00,2019-01-03 10:35:12,31.182495,121.523051,3288,54.0,1.4624024982830492,1462.4024982830492
1805,1,2019-01-03 11:30:00,2019-01-03 10:35:13,31.186589,121.557668,3287,54.0,1.8691147556012082,1869.1147556012081
1806,1,2019-01-03 11:06:03,2019-01-03 10:36:03,31.17804,121.557653,1800,30.0,1.9591729799685818,1959.1729799685818
1807,1,2019-01-03 11:30:00,2019-01-03 10:37:12,31.185296,121.544281,3168,52.0,0.5889393757587676,588.9393757587676
1808,1,2019-01-03 11:30:00,2019-01-03 10:37:41,31.172899,121.537555,3139,52.0,1.230438735473957,1230.438735473957
1809,1,2019-01-03 12:30:00,2019-01-03 10:38:01,31.200068,121.536966,6719,111.0,1.7883824520318377,1788.3824520318376
1810,1,2019-01-03 11:30:00,2019-01-03 10:39:22,31.183858,121.525459,3038,50.0,1.2236542037902627,1223.6542037902627
1811,1,2019-01-03 11:30:00,2019-01-03 10:40:15,31.202685,121.541803,2985,49.0,2.1008114214923572,2100.811421492357
1812,1,2019-01-03 11:30:00,2019-01-03 10:42:42,31.176807,121.557701,2838,47.0,2.0134589770176086,2013.4589770176085
1813,1,2019-01-03 11:26:43,2019-01-03 10:46:44,31.185967,121.544789,2399,39.0,0.6570498129936259,657.0498129936259
1814,1,2019-01-03 11:45:00,2019-01-03 10:49:07,31.185804,121.530219,3353,55.0,0.7960092978266962,796.0092978266962
1815,1,2019-01-03 11:45:00,2019-01-03 10:50:04,31.181694,121.532262,3296,54.0,0.6284274705470887,628.4274705470887
1816,1,2019-01-03 11:45:00,2019-01-03 10:50:05,31.189896,121.542488,3295,54.0,0.768210763572532,768.2107635725321
1817,1,2019-01-03 11:45:00,2019-01-03 10:51:49,31.182116,121.53256,3191,53.0,0.5844144788365639,584.414478836564
1818,1,2019-01-03 11:45:00,2019-01-03 10:52:31,31.18233,121.533242,3149,52.0,0.5152152128229648,515.2152128229648
1819,1,2019-01-03 11:45:00,2019-01-03 10:53:55,31.16565,121.533212,3065,51.0,2.0891102246592586,2089.1102246592586
1820,1,2019-01-03 11:45:00,2019-01-03 10:56:04,31.18401,121.5374,2936,48.0,0.08543083433819953,85.43083433819953
1821,1,2019-01-03 12:00:00,2019-01-03 10:56:56,31.19993,121.536761,3784,63.0,1.7746241819992004,1774.6241819992003
1822,1,2019-01-03 11:45:00,2019-01-03 10:57:16,31.173306,121.535481,2864,47.0,1.2133220550742385,1213.3220550742385
1823,1,2019-01-03 11:45:00,2019-01-03 10:57:33,31.186957,121.546713,2847,47.0,0.8676493406769789,867.6493406769789
1824,1,2019-01-03 12:00:00,2019-01-03 10:57:38,31.187312,121.546381,3742,62.0,0.8547384199889413,854.7384199889412
1825,1,2019-01-03 11:45:00,2019-01-03 10:57:44,31.175633,121.555788,2836,47.0,1.9069863699565734,1906.9863699565735
1826,1,2019-01-03 12:00:00,2019-01-03 10:57:46,31.173723,121.540134,3734,62.0,1.1504803500349574,1150.4803500349574
1827,1,2019-01-03 11:45:00,2019-01-03 11:00:18,31.174971,121.554387,2682,44.0,1.8303782572341358,1830.3782572341358
1828,1,2019-01-03 12:00:00,2019-01-03 11:01:33,31.195914,121.530103,3507,58.0,1.5365310465783226,1536.5310465783227
1829,1,2019-01-03 12:00:00,2019-01-03 11:03:10,31.179789,121.551569,3410,56.0,1.3478324577299567,1347.8324577299568
1830,1,2019-01-03 12:00:00,2019-01-03 11:04:07,31.196068,121.533986,3353,55.0,1.4019211008998866,1401.9211008998866
1831,1,2019-01-03 12:00:00,2019-01-03 11:05:03,31.180753,121.524465,3297,54.0,1.3659948754379205,1365.9948754379204
1832,1,2019-01-03 12:00:00,2019-01-03 11:05:12,31.192604,121.534721,3288,54.0,1.0152110196189605,1015.2110196189606
1833,1,2019-01-03 12:00:00,2019-01-03 11:05:13,31.189489,121.531223,3287,54.0,0.9097986985078927,909.7986985078927
1834,1,2019-01-03 12:00:00,2019-01-03 11:09:48,31.200957,121.537616,3012,50.0,1.8835672210613454,1883.5672210613454
1835,1,2019-01-03 12:00:00,2019-01-03 11:10:38,31.196811,121.54404,2962,49.0,1.5244925639018057,1524.4925639018056
1836,1,2019-01-03 12:00:00,2019-01-03 11:12:22,31.188003,121.531131,2858,47.0,0.8157603599259602,815.7603599259602
1837,1,2019-01-03 12:15:00,2019-01-03 11:12:31,31.182268,121.524323,3749,62.0,1.3453107850772674,1345.3107850772674
1838,1,2019-01-03 12:00:00,2019-01-03 11:15:07,31.174921,121.542029,2693,44.0,1.0654275850113801,1065.4275850113802
1839,1,2019-01-03 12:30:00,2019-01-03 11:15:51,31.187823,121.52288,4449,74.0,1.5299584705807399,1529.95847058074
1840,1,2019-01-03 12:30:00,2019-01-03 11:17:14,31.187815,121.52293,4366,72.0,1.5251342638499363,1525.1342638499364
1841,1,2019-01-03 12:30:00,2019-01-03 11:17:33,31.194275,121.53755,4347,72.0,1.1438102723100945,1143.8102723100944
1842,1,2019-01-03 12:30:00,2019-01-03 11:17:37,31.194034,121.537695,4343,72.0,1.1163488963306174,1116.3488963306174
1843,1,2019-01-03 12:15:00,2019-01-03 11:18:59,31.186475,121.530259,3361,56.0,0.8145062347112614,814.5062347112614
1844,1,2019-01-03 12:15:00,2019-01-03 11:20:01,31.174893,121.550756,3299,54.0,1.5574273651391681,1557.4273651391682
1845,1,2019-01-03 12:15:00,2019-01-03 11:20:01,31.191775,121.540582,3299,54.0,0.8914698915104876,891.4698915104876
1846,1,2019-01-03 12:15:00,2019-01-03 11:20:17,31.175663,121.547243,3283,54.0,1.2559771172895726,1255.9771172895726
1847,1,2019-01-03 12:15:00,2019-01-03 11:22:31,31.196709,121.528513,3149,52.0,1.691633010420102,1691.633010420102
1848,1,2019-01-03 12:15:00,2019-01-03 11:24:27,31.187637,121.528916,3033,50.0,0.9817547701610163,981.7547701610163
1849,1,2019-01-03 12:15:00,2019-01-03 11:26:12,31.182147,121.537242,2928,48.0,0.22653706847287733,226.53706847287734
1850,1,2019-01-03 12:45:00,2019-01-03 11:33:30,31.184314,121.523308,4290,71.0,1.4290963727804291,1429.0963727804292
1851,1,2019-01-03 12:30:00,2019-01-03 11:35:00,31.188447,121.520275,3300,55.0,1.787703549615822,1787.703549615822
1852,1,2019-01-03 12:30:00,2019-01-03 11:35:04,31.181505,121.526611,3296,54.0,1.1470520356310956,1147.0520356310956
1853,1,2019-01-03 12:30:00,2019-01-03 11:35:05,31.191151,121.522968,3295,54.0,1.6633781528779454,1663.3781528779455
1854,1,2019-01-03 12:30:00,2019-01-03 11:35:54,31.190418,121.554508,3246,54.0,1.7022896504362734,1702.2896504362734
1855,1,2019-01-03 12:30:00,2019-01-03 11:36:25,31.183174,121.520368,3215,53.0,1.7111902542779776,1711.1902542779776
1856,1,2019-01-03 12:30:00,2019-01-03 11:38:18,31.196412,121.533425,3102,51.0,1.4546028468321281,1454.602846832128
1857,1,2019-01-03 12:30:00,2019-01-03 11:39:59,31.184762,121.549463,3001,50.0,1.0680249701686066,1068.0249701686066
1858,1,2019-01-03 12:30:00,2019-01-03 11:40:19,31.190439,121.525003,2981,49.0,1.4554634025243673,1455.4634025243674
1859,1,2019-01-03 12:30:00,2019-01-03 11:41:34,31.182259,121.532798,2906,48.0,0.5576305076641853,557.6305076641853
1860,1,2019-01-03 12:30:00,2019-01-03 11:41:41,31.187604,121.530886,2899,48.0,0.8126417304844219,812.6417304844219
1861,1,2019-01-03 12:30:00,2019-01-03 11:42:12,31.171017,121.539693,2868,47.0,1.443235794613345,1443.235794613345
1862,1,2019-01-03 12:45:00,2019-01-03 11:42:14,31.173561,121.53567,3766,62.0,1.181819685951544,1181.819685951544
1863,1,2019-01-03 12:30:00,2019-01-03 11:43:07,31.196751,121.545109,2813,46.0,1.5579315674271499,1557.93156742715
1864,1,2019-01-03 12:30:00,2019-01-03 11:43:11,31.189377,121.531257,2809,46.0,0.8990861187661073,899.0861187661073
1865,1,2019-01-03 12:30:00,2019-01-03 11:44:36,31.177413,121.549672,2724,45.0,1.3061086403618074,1306.1086403618074
1866,1,2019-01-03 12:45:00,2019-01-03 11:48:03,31.187123,121.547196,3417,56.0,0.9172278119423904,917.2278119423904
1867,1,2019-01-03 12:45:00,2019-01-03 11:48:13,31.181129,121.555026,3407,56.0,1.6257744449526281,1625.774444952628
1868,1,2019-01-03 12:45:00,2019-01-03 11:49:30,31.169492,121.540611,3330,55.0,1.621250990611523,1621.2509906115229
1869,1,2019-01-03 12:45:00,2019-01-03 11:49:40,31.173489,121.540137,3320,55.0,1.1761710360577833,1176.1710360577833
1870,1,2019-01-03 12:45:00,2019-01-03 11:49:56,31.165964,121.538003,3304,55.0,1.997506855751995,1997.506855751995
1871,1,2019-01-03 12:45:00,2019-01-03 11:50:42,31.190825,121.531241,3258,54.0,1.014079667973729,1014.079667973729
1872,1,2019-01-03 12:45:00,2019-01-03 11:54:39,31.183877,121.54365,3021,50.0,0.5105174772244988,510.5174772244988
1873,1,2019-01-03 12:45:00,2019-01-03 11:55:45,31.176344,121.55113,2955,49.0,1.4877135516773554,1487.7135516773553
1874,1,2019-01-03 12:45:00,2019-01-03 11:56:24,31.184482,121.54271,2916,48.0,0.4244776824623305,424.47768246233045
1875,1,2019-01-03 12:45:00,2019-01-03 11:56:41,31.181026,121.524315,2899,48.0,1.3722641419688002,1372.2641419688002
1876,1,2019-01-03 12:45:00,2019-01-03 11:59:07,31.179575,121.55304,2753,45.0,1.4878683965406028,1487.8683965406028
